crate_id,name,repository,downloads,revdeps,top_category,popularity_band,is_core,stratum,created_at,latest_version_created_at,latest_version_year
832119,aws-smithy-runtime-api,https://github.com/smithy-lang/smithy-rs,40303669,44571,uncategorized,n/a,1,core,2023-04-06 11:08:28.419982+00,2025-10-30 18:30:37.616183+00,2025
27637,pest_derive,https://github.com/pest-parser/pest,141258922,9342,parsing,n/a,1,core,2017-08-15 16:12:13.19679+00,2025-10-03 09:06:49.397086+00,2025
3717,ndarray,https://github.com/rust-ndarray/ndarray,50488512,16005,data-structures,n/a,1,core,2015-12-20 22:11:24.106344+00,2025-11-02 22:17:44.030091+00,2025
1879,config,https://github.com/rust-cli/config-rs,59950611,11186,config,n/a,1,core,2015-04-16 18:35:56.393987+00,2025-11-12 15:33:17.035038+00,2025
8200,cargo_metadata,https://github.com/oli-obk/cargo_metadata,116735451,12699,uncategorized,n/a,1,core,2017-01-24 10:16:04.030507+00,2025-11-12 16:08:46.727799+00,2025
1529651,okkoi,,2107,0,uncategorized,low,0,noncore,2025-01-24 16:04:42.927292+00,2025-02-22 11:03:35.139296+00,2025
1198850,dinesh-testing,,2652,0,uncategorized,low,0,noncore,2024-04-07 06:59:24.048985+00,2024-04-07 07:01:01.823861+00,2024
771100,shirt_giveaway,,1538,0,uncategorized,low,0,noncore,2023-01-29 16:53:26.808796+00,2023-01-29 16:53:26.808796+00,2023
260828,canrun_collections,https://github.com/tgecho/canrun_rs,1785,0,uncategorized,low,0,noncore,2020-07-03 01:26:21.264702+00,2020-07-03 01:26:21.264702+00,2020
123972,uexpr,,2524,1,uncategorized,low,0,noncore,2019-03-26 15:07:16.909773+00,2019-03-26 15:07:16.909773+00,2019
470615,coru,,1631,0,uncategorized,low,0,noncore,2021-10-25 01:17:06.066848+00,2021-10-25 01:17:06.066848+00,2021
976528,triangular-earth-calender-lib,,1804,1,uncategorized,low,0,noncore,2023-09-19 06:08:53.670563+00,2023-09-19 06:08:53.670563+00,2023
810748,plimeor_dotfiles,,3742,0,uncategorized,low,0,noncore,2023-03-15 14:27:37.578021+00,2023-05-10 01:54:35.900693+00,2023
1465668,ms-teams-ws,https://github.com/m42e/ms-teams-ws,2532,0,uncategorized,low,0,noncore,2024-11-29 13:57:45.03682+00,2024-12-01 18:11:30.100535+00,2024
1211069,derrive-ops,https://github.com/abss-witch/derive-ops/,1253,0,uncategorized,low,0,noncore,2024-04-17 06:04:48.665172+00,2024-04-17 06:04:48.665172+00,2024
1199251,img-archive-parser,,2579,0,uncategorized,low,0,noncore,2024-04-07 15:28:11.472572+00,2024-04-07 15:29:58.114205+00,2024
948086,embassy-net-nrf91,https://github.com/embassy-rs/embassy,1566,0,uncategorized,low,0,noncore,2023-08-18 18:43:06.797142+00,2023-08-18 18:43:06.797142+00,2023
828617,router_matcher,https://github.com/jonataslaw/router_parser/,1540,0,uncategorized,low,0,noncore,2023-04-02 21:46:50.064491+00,2023-04-02 21:46:50.064491+00,2023
645883,rust-httpserver,,1548,0,uncategorized,low,0,noncore,2022-08-15 11:55:41.379288+00,2022-08-15 11:55:41.379288+00,2022
1774405,foxglove_data_loader,https://github.com/foxglove/foxglove-sdk,748,0,uncategorized,low,0,noncore,2025-07-31 04:34:18.876034+00,2025-08-01 02:19:42.973045+00,2025
1895914,my_parser_kma_lys_taras,https://github.com/1KINGO1/my_parser_kma_lys_taras,187,0,uncategorized,low,0,noncore,2025-10-22 16:10:48.112699+00,2025-10-22 16:10:48.112699+00,2025
694622,breda-noise-sampler,,1631,0,uncategorized,low,0,noncore,2022-10-22 16:29:57.763852+00,2022-10-22 16:29:57.763852+00,2022
1315365,invisiontrading,https://github.com/invision-trading,1237,0,uncategorized,low,0,noncore,2024-07-25 19:20:51.437625+00,2024-07-25 19:20:51.437625+00,2024
820889,packed_flags,https://github.com/gregovin/packed_flags,1518,0,uncategorized,low,0,noncore,2023-03-26 04:56:21.863078+00,2023-03-26 04:56:21.863078+00,2023
1539625,maudit_rolldown_ecmascript_utils,https://github.com/rolldown/rolldown,1031,1,uncategorized,low,0,noncore,2025-02-02 14:27:42.998324+00,2025-02-02 14:27:42.998324+00,2025
62394,libgrpc,https://github.com/grpc-rs/libgrpc,1898,0,uncategorized,low,0,noncore,2018-04-26 14:03:32.931619+00,2018-04-26 14:03:32.931619+00,2018
1677039,pixelab-widgets,https://github.com/ER-hamed/pixelab-widgets,554,0,uncategorized,low,0,noncore,2025-05-16 20:11:29.418837+00,2025-05-16 20:11:29.418837+00,2025
838828,nodium,,3734,0,uncategorized,low,0,noncore,2023-04-14 00:29:27.009792+00,2023-04-17 01:07:11.671587+00,2023
1627632,mmcp-macros,https://github.com/ryo33/mmcp,748,1,uncategorized,low,0,noncore,2025-04-10 04:05:03.31944+00,2025-04-10 04:05:03.31944+00,2025
279837,city_time_zone_sqlite,https://github.com/stephaneworkspace/city_time_zone_sqlite,2061,0,uncategorized,low,0,noncore,2020-08-23 14:48:48.639557+00,2020-08-23 14:48:48.639557+00,2020
137199,libplacebo-sys,https://github.com/rust-av/libplacebo-rs,1793,0,uncategorized,low,0,noncore,2019-05-26 20:58:04.73091+00,2019-05-26 20:58:04.73091+00,2019
197771,struct_math,https://github.com/MuhammadAnas14/rust-crates,1750,0,uncategorized,low,0,noncore,2020-01-12 07:36:55.437911+00,2020-01-12 07:36:55.437911+00,2020
639944,libsix,https://github.com/mrMiiao/six/tree/master/libsix,2657,0,uncategorized,low,0,noncore,2022-08-06 18:15:46.132904+00,2022-09-16 10:45:04.227075+00,2022
9295,comic,,2589,4,uncategorized,low,0,noncore,2017-04-01 12:38:32.17208+00,2017-04-01 12:38:32.17208+00,2017
21572,librustpam,https://git.inpt.fr/baillet/librustpam.git,2041,0,uncategorized,low,0,noncore,2017-07-02 13:19:01.497413+00,2017-07-02 13:19:01.497413+00,2017
943734,derivation_tree,https://github.com/DavePearce/DerivationTree,1514,0,uncategorized,low,0,noncore,2023-08-14 01:16:02.967464+00,2023-08-14 01:16:02.967464+00,2023
1583025,dioxus_file_picker,,1376,0,uncategorized,low,0,noncore,2025-03-07 13:51:29.489386+00,2025-03-13 18:49:24.146796+00,2025
329911,rust-adventure,,1660,0,uncategorized,low,0,noncore,2020-12-31 23:42:32.718622+00,2020-12-31 23:42:32.718622+00,2020
448512,doyle,https://github.com/i3ima/doyle,1663,0,uncategorized,low,0,noncore,2021-09-08 16:04:55.997528+00,2021-09-08 16:04:55.997528+00,2021
66298,event-web,https://github.com/asonix/telegram-event-bot,1960,1,uncategorized,low,0,noncore,2018-05-20 08:22:57.225704+00,2018-05-20 08:22:57.225704+00,2018
242220,caravan,https://github.com/calops/caravan,1725,0,uncategorized,low,0,noncore,2020-05-16 01:05:20.241745+00,2020-05-16 01:05:20.241745+00,2020
1217304,tonic-lb,https://github.com/yoogoc/tonic-lb,2532,0,uncategorized,low,0,noncore,2024-04-23 08:55:39.772202+00,2024-04-24 02:55:33.344511+00,2024
1807215,aimo-client,https://github.com/AIMOverse/aimo-rs,2253,5,uncategorized,low,0,noncore,2025-08-23 03:53:19.027233+00,2025-10-06 17:45:11.656079+00,2025
1613703,recall_fendermint_vm_core,,2592,3,uncategorized,low,0,noncore,2025-03-31 17:16:22.535816+00,2025-04-07 18:12:55.80008+00,2025
1891033,naviz-video,https://github.com/munich-quantum-toolkit/naviz,855,3,uncategorized,low,0,noncore,2025-10-19 22:32:25.203197+00,2025-10-19 23:04:16.162099+00,2025
1028997,scoreboard_world_cup,https://github.com/Daydreamest/scoreboard,3152,0,uncategorized,low,0,noncore,2023-11-08 12:06:36.486273+00,2023-11-08 12:33:17.444437+00,2023
860609,tigerbeetle,,1522,0,uncategorized,low,0,noncore,2023-05-09 15:11:43.867393+00,2023-05-09 15:11:43.867393+00,2023
230363,travis-pipeline,,1573,0,uncategorized,low,0,noncore,2020-04-15 03:44:19.684389+00,2020-04-15 03:44:19.684389+00,2020
248045,shogun-sys,,2963,2,uncategorized,low,0,noncore,2020-05-31 08:11:59.092433+00,2020-05-31 08:11:59.092433+00,2020
1399401,obmrs,https://github.com/go-numb/obmrs,2900,0,uncategorized,low,0,noncore,2024-10-06 20:47:44.059701+00,2024-10-07 06:05:27.191937+00,2024
1405738,jwt-rustcrypto,https://github.com/robjsliwa/jwt-rustcrypto,3168,2,uncategorized,low,0,noncore,2024-10-11 19:17:17.335308+00,2024-10-25 12:30:19.677148+00,2024
496527,plonk-runtime-api,https://github.com/PlasmNetwork/plonk/,1604,2,uncategorized,low,0,noncore,2021-12-12 11:15:38.136611+00,2021-12-12 11:15:38.136611+00,2021
888137,oid4vci,https://github.com/impierce/openid4vc,1900,1,uncategorized,low,0,noncore,2023-06-12 12:23:26.978572+00,2023-06-12 12:23:26.978572+00,2023
516640,topos,https://github.com/synthet-ic/topos,1501,0,uncategorized,low,0,noncore,2022-01-19 08:20:05.76621+00,2022-01-19 08:20:05.76621+00,2022
624571,noilib-simple,https://github.com/engusmaze/noilib-simple-rs,3217,0,uncategorized,low,0,noncore,2022-07-12 18:21:44.171857+00,2022-07-12 18:32:27.280405+00,2022
151955,slash,,3140,0,uncategorized,low,0,noncore,2019-07-27 00:49:04.775293+00,2019-09-08 08:10:01.252265+00,2019
1596887,squid_ewe,,1406,4,uncategorized,low,0,noncore,2025-03-18 17:10:37.617565+00,2025-03-18 17:24:03.337916+00,2025
70884,tsukurou_net,https://gitlab.com/tsukurou/tsukurou,1902,0,uncategorized,low,0,noncore,2018-06-20 03:34:21.992559+00,2018-06-20 03:34:21.992559+00,2018
1475607,hyperbolic,https://github.com/b0xtch/hyperbolic,887,0,uncategorized,low,0,noncore,2024-12-07 13:29:24.245986+00,2024-12-07 13:29:24.245986+00,2024
289684,waza,https://github.com/mattjperez/waza,1217,0,uncategorized,low,0,noncore,2020-09-17 05:42:08.206396+00,2020-09-17 05:42:08.206396+00,2020
1131783,monrun,,2675,0,uncategorized,low,0,noncore,2024-02-08 07:50:43.204822+00,2024-02-08 08:27:23.01524+00,2024
1572490,hydro2-operator,https://github.com/klebs6/klebs-general,1323,7,uncategorized,low,0,noncore,2025-02-28 05:59:27.645146+00,2025-02-28 05:59:27.645146+00,2025
487452,outbox-relay,https://github.com/awto-rs/thalo,1595,7,uncategorized,low,0,noncore,2021-11-25 07:37:20.169882+00,2021-11-25 07:37:20.169882+00,2021
467525,recce,,1572,0,uncategorized,low,0,noncore,2021-10-19 20:34:16.417967+00,2021-10-19 20:34:16.417967+00,2021
794191,nofwl,https://github.com/lencx/nofwl,1529,0,uncategorized,low,0,noncore,2023-02-25 05:55:34.608638+00,2023-02-25 05:55:34.608638+00,2023
1736100,small_string,https://github.com/trynova/nova/tree/main/small_string,1002,8,uncategorized,low,0,noncore,2025-07-03 10:24:11.973329+00,2025-07-29 10:13:32.51069+00,2025
869068,kd-tree-rs,https://github.com/AlexanderDefuria/kd-tree-rs,1511,0,uncategorized,low,0,noncore,2023-05-19 19:36:29.259822+00,2023-05-19 19:36:29.259822+00,2023
6470,cake,https://github.com/ticki/cake,2677,0,uncategorized,low,0,noncore,2016-09-13 21:32:39.814198+00,2016-09-13 21:32:39.814198+00,2016
539332,what-i-want,https://github.com/pure-peace/what-i-want,2675,0,uncategorized,low,0,noncore,2022-02-25 09:35:18.513659+00,2022-02-25 09:38:38.75923+00,2022
1840429,tatuin-core,https://github.com/panter-dsd/tatuin,2866,12,uncategorized,low,0,noncore,2025-09-15 18:02:40.791773+00,2025-11-06 03:48:20.443116+00,2025
1270139,sidequest,https://github.com/ibodrov/sidequest.git,1324,0,uncategorized,low,0,noncore,2024-06-13 01:18:31.034314+00,2024-06-13 01:18:31.034314+00,2024
289823,anp,,2002,0,uncategorized,low,0,noncore,2020-09-17 15:58:53.935947+00,2020-09-17 15:58:53.935947+00,2020
1034850,breda-acceleration-structures,,1588,0,uncategorized,low,0,noncore,2023-11-14 14:33:34.251861+00,2023-11-14 14:33:34.251861+00,2023
487430,decurse_macro,https://github.com/wishawa/decurse,3813,4,uncategorized,low,0,noncore,2021-11-25 05:28:34.67583+00,2021-11-25 05:28:34.67583+00,2021
1405961,farmbot,,2017,0,uncategorized,low,0,noncore,2024-10-11 23:18:15.507711+00,2024-10-12 00:29:33.616741+00,2024
361678,exttest,,1706,0,uncategorized,low,0,noncore,2021-02-28 04:54:49.017433+00,2021-02-28 04:54:49.017433+00,2021
1216300,callback_fn,https://github.com/poi2/callback_fn,1582,0,uncategorized,low,0,noncore,2024-04-22 15:22:52.603501+00,2024-04-22 15:22:52.603501+00,2024
722792,enum_index_repr_derive,,2061,2,uncategorized,low,0,noncore,2022-11-25 13:52:43.968451+00,2022-11-25 13:52:43.968451+00,2022
1301979,chaogrep,,1332,0,uncategorized,low,0,noncore,2024-07-13 02:05:41.248103+00,2024-07-13 02:05:41.248103+00,2024
296725,bandsocks-sand,https://github.com/scanlime/bandsocks,3045,0,uncategorized,low,0,noncore,2020-10-06 22:21:07.961821+00,2020-12-03 23:28:10.086821+00,2020
929228,net-stream,https://github.com/plul/net-stream,3337,0,uncategorized,low,0,noncore,2023-07-29 12:10:36.920693+00,2023-07-30 13:04:51.001463+00,2023
90189,welle,https://github.com/rylev/welle,2168,0,uncategorized,low,0,noncore,2018-10-14 18:25:57.670515+00,2018-10-14 18:25:57.670515+00,2018
455052,error-chain-utils,https://github.com/AZMCode/error-chain-utils,1698,0,uncategorized,low,0,noncore,2021-09-22 18:41:53.863914+00,2021-09-22 18:41:53.863914+00,2021
82988,superpixel,https://github.com/ferrouswheel/superpixel-rs,4076,0,uncategorized,low,0,noncore,2018-09-05 02:31:55.387821+00,2018-09-05 02:34:30.435186+00,2018
1694525,uuid-extra,https://github.com/jeremychone/rust-uuid-extra,1319,15,uncategorized,low,0,noncore,2025-05-29 23:44:01.730813+00,2025-06-29 00:19:48.225232+00,2025
1390379,rustray,,1146,0,uncategorized,low,0,noncore,2024-09-28 21:19:21.925667+00,2024-09-28 21:19:21.925667+00,2024
1846273,cloudpub-common,https://github.com/ermak-dev/cloudpub,1196,6,uncategorized,low,0,noncore,2025-09-19 10:50:45.706741+00,2025-09-27 01:47:39.641477+00,2025
994766,rfdx,https://github.com/PolyMeilex/rfd,3842,0,uncategorized,low,0,noncore,2023-10-06 02:42:39.674531+00,2023-10-06 03:34:31.842232+00,2023
583592,niftygate-asset,https://github.com/colstrom/niftygate/,1941,1,uncategorized,low,0,noncore,2022-05-09 19:59:06.411647+00,2022-05-09 19:59:06.411647+00,2022
1446874,parcl,,735,0,uncategorized,low,0,noncore,2024-11-13 17:51:51.200341+00,2024-11-13 17:51:51.200341+00,2024
600939,loco-twitch,,2691,0,uncategorized,low,0,noncore,2022-06-06 19:37:25.439137+00,2022-06-06 19:43:07.541849+00,2022
504208,bonnet,,1670,0,uncategorized,low,0,noncore,2021-12-28 14:28:59.588493+00,2021-12-28 14:28:59.588493+00,2021
1585456,bilibili,,2021,0,uncategorized,low,0,noncore,2025-03-09 13:05:42.93081+00,2025-03-23 06:19:45.642535+00,2025
1484517,upkg,https://gitlab.com/Oglo12/upkg,890,0,uncategorized,low,0,noncore,2024-12-15 23:59:16.476518+00,2024-12-15 23:59:16.476518+00,2024
397911,waluigi,,1610,0,uncategorized,low,0,noncore,2021-05-15 16:38:16.923034+00,2021-05-15 16:38:16.923034+00,2021
1142794,icctl,https://github.com/in3hkf/icctl,1642,0,uncategorized,low,0,noncore,2024-02-16 20:46:35.965823+00,2024-02-16 20:46:35.965823+00,2024
826735,task-master,,1156,0,uncategorized,low,0,noncore,2023-03-31 20:04:20.911963+00,2023-03-31 20:04:20.911963+00,2023
1915366,pipeline-dsl-macros,https://github.com/dkumsh/pipeline,102,4,uncategorized,low,0,noncore,2025-11-03 22:41:21.112479+00,2025-11-09 17:15:56.929982+00,2025
1819443,hive-router,https://github.com/graphql-hive/router,3565,0,uncategorized,low,0,noncore,2025-09-01 11:18:54.151234+00,2025-11-04 11:42:18.936583+00,2025
1465235,capybara-core,https://github.com/jjeffcaii/capybara,1089,1,uncategorized,low,0,noncore,2024-11-29 06:10:40.215206+00,2024-11-29 06:10:40.215206+00,2024
1706168,ovis,,494,0,uncategorized,low,0,noncore,2025-06-09 16:56:23.551326+00,2025-06-09 16:56:23.551326+00,2025
102922,bifid,https://github.com/m-ou-se/bifid,1963,0,uncategorized,low,0,noncore,2018-12-20 13:09:37.026661+00,2018-12-20 13:09:37.026661+00,2018
297392,bindb,https://github.com/semtexzv/rpmtools.git,3370,0,uncategorized,low,0,noncore,2020-10-08 20:42:45.058013+00,2020-10-08 22:44:01.51879+00,2020
49548,zhelezo,https://github.com/sunng87/zhelezo,3529,0,uncategorized,low,0,noncore,2018-02-04 07:04:13.199544+00,2018-02-04 16:19:51.227596+00,2018
1904015,awol2005ex_kerbeiros,https://github.com/awol2005ex/kerbeiros/tree/awol2005ex-br-20251028,128,1,uncategorized,low,0,noncore,2025-10-28 02:54:29.935349+00,2025-10-28 02:54:29.935349+00,2025
525770,leetcode-solutions,https://github.com/Ai-Zixun/rust-leetcode-solutions,2846,0,uncategorized,low,0,noncore,2022-02-02 16:12:50.751512+00,2022-02-02 16:14:57.02672+00,2022
1805837,rslib,,677,0,uncategorized,low,0,noncore,2025-08-22 02:55:45.883535+00,2025-08-22 03:38:35.353395+00,2025
1283184,roy_grep,,1290,0,uncategorized,low,0,noncore,2024-06-25 09:55:37.126704+00,2024-06-25 09:55:37.126704+00,2024
1818489,farmfe_plugin_file_size,https://github.com/farm-fe/farm,786,2,uncategorized,low,0,noncore,2025-08-31 12:32:09.35727+00,2025-09-21 23:48:15.615588+00,2025
183911,mangaplus-parser-json,https://gitlab.com/zeen3/mangaplus-parser,3263,0,uncategorized,low,0,noncore,2019-11-24 09:09:11.920663+00,2020-10-13 23:51:07.121031+00,2020
657702,hashraccoon,https://github.com/IrishMaestro/hashraccoon,2665,0,uncategorized,low,0,noncore,2022-09-03 02:18:08.769795+00,2022-09-03 23:11:23.737888+00,2022
1589960,datadog-live-debugger,https://github.com/DataDog/libdatadog,765,0,uncategorized,low,0,noncore,2025-03-12 16:04:15.864625+00,2025-03-12 16:04:15.864625+00,2025
109845,aoc_2018_state_machine,,3620,0,uncategorized,low,0,noncore,2019-01-21 17:00:38.667648+00,2019-01-21 17:10:12.118502+00,2019
727716,getstartproj,,2610,0,uncategorized,low,0,noncore,2022-12-01 16:29:21.306333+00,2022-12-01 16:36:02.964098+00,2022
240225,cargo-jumpstart,https://github.com/PolyMeilex/cargo-jumpstart,3294,0,uncategorized,low,0,noncore,2020-05-11 18:28:11.104146+00,2020-05-11 18:35:58.45303+00,2020
967915,hot_sauce,https://github.com/4t145/hot-sauce,2591,0,uncategorized,low,0,noncore,2023-09-09 03:25:47.436278+00,2023-09-09 03:28:57.463633+00,2023
1367402,chatgpt-generative-img,,1221,0,uncategorized,low,0,noncore,2024-09-07 17:09:14.94482+00,2024-09-07 17:09:14.94482+00,2024
176353,seqname,https://github.com/chrisdavison/seqname,3039,0,uncategorized,low,0,noncore,2019-10-28 11:41:42.456612+00,2019-12-05 09:17:02.250415+00,2019
857317,synthahol-babylon,https://github.com/softdevca/synthahol-babylon,3249,0,uncategorized,low,0,noncore,2023-05-05 06:14:39.724618+00,2025-03-10 14:54:14.499552+00,2025
1208679,vcdiff-common,https://github.com/ThinkingJoules/vcdiff-utils,2483,5,uncategorized,low,0,noncore,2024-04-15 00:07:31.856909+00,2024-04-15 00:07:31.856909+00,2024
278412,bevy_voxel,https://github.com/bevyengine/bevy-crate-reservations,1778,0,uncategorized,low,0,noncore,2020-08-19 21:39:16.647388+00,2020-08-19 21:39:16.647388+00,2020
1889569,lume_architect_derive,https://github.com/lume-lang/architect,201,1,uncategorized,low,0,noncore,2025-10-18 19:43:25.885627+00,2025-10-18 19:43:25.885627+00,2025
517758,ctrlc-handler,https://github.com/sonicrules1234/ctrlc-handler,3766,5,uncategorized,low,0,noncore,2022-01-20 17:26:14.287341+00,2022-03-18 15:43:33.98612+00,2022
1900931,vup,https://github.com/kcmw3e/vup,187,1,uncategorized,low,0,noncore,2025-10-26 04:21:14.558663+00,2025-10-26 04:21:14.558663+00,2025
1583491,same_file_references,,694,0,uncategorized,low,0,noncore,2025-03-07 19:03:32.408195+00,2025-03-07 19:03:32.408195+00,2025
576475,grrsfdakljs,,1592,0,uncategorized,low,0,noncore,2022-04-27 22:47:52.74279+00,2022-04-27 22:47:52.74279+00,2022
1781007,passcheck,https://github.com/ALIasgharBalochi/passcheck,1039,0,uncategorized,low,0,noncore,2025-08-04 18:09:37.487068+00,2025-08-05 13:35:27.690423+00,2025
376898,windows-win32,,1639,0,uncategorized,low,0,noncore,2021-04-01 18:29:24.116144+00,2021-04-01 18:29:24.116144+00,2021
277714,actix-taskqueue,https://github.com/huytd/actix-taskqueue,2081,0,uncategorized,low,0,noncore,2020-08-17 23:15:14.531401+00,2020-08-17 23:15:14.531401+00,2020
1312711,radix-leptos-aspect-ratio,https://github.com/RustForWeb/radix,1267,0,uncategorized,low,0,noncore,2024-07-23 12:11:39.919499+00,2024-07-23 12:11:39.919499+00,2024
1115169,bengine,,1572,0,uncategorized,low,0,noncore,2024-01-26 03:22:39.803514+00,2024-01-26 03:22:39.803514+00,2024
1711726,mesh-geometry,https://github.com/your-org/mesh-geometry,502,0,uncategorized,low,0,noncore,2025-06-13 18:06:40.609239+00,2025-06-13 18:06:40.609239+00,2025
1551,demon,,2701,0,uncategorized,low,0,noncore,2015-03-11 05:38:57.443156+00,2015-03-11 05:38:57.447678+00,2015
1699264,veilid-remote-api,https://gitlab.com/veilid/veilid,883,0,uncategorized,low,0,noncore,2025-06-03 16:28:37.906706+00,2025-08-07 22:27:19.636265+00,2025
1215195,yamm-sys,https://github.com/eda-rs/yamm-sys,1471,0,uncategorized,low,0,noncore,2024-04-21 08:00:14.438497+00,2024-04-21 08:00:14.438497+00,2024
1128077,chert_accessor,https://github.com/jesopo/chert,2990,4,uncategorized,low,0,noncore,2024-02-05 23:26:56.013307+00,2024-02-05 23:46:28.145894+00,2024
1009129,core-jam,,1492,0,uncategorized,low,0,noncore,2023-10-20 16:30:53.256421+00,2023-10-20 16:30:53.256421+00,2023
928725,forwarding_gen,https://github.com/datapture/hereditary,2312,1,uncategorized,low,0,noncore,2023-07-28 18:12:43.88637+00,2023-07-28 18:12:43.88637+00,2023
818012,plugware,,1445,0,uncategorized,low,0,noncore,2023-03-23 06:57:52.959182+00,2023-03-23 06:57:52.959182+00,2023
139613,warnalyzer,https://github.com/est31/warnalyzer,3326,0,uncategorized,low,0,noncore,2019-06-07 09:51:56.52786+00,2021-05-20 12:42:30.822992+00,2021
183542,battrs,https://github.com/dadleyy/battrs.git,3237,0,uncategorized,low,0,noncore,2019-11-22 19:00:13.555637+00,2019-11-22 20:31:34.947703+00,2019
301470,single-gomoku,https://github.com/celer-network/cApps-substrate,1811,0,uncategorized,low,0,noncore,2020-10-17 15:49:47.152503+00,2020-10-17 15:49:47.152503+00,2020
270168,turbosloth,https://github.com/h3r2tic/turbosloth,2878,0,uncategorized,low,0,noncore,2020-07-27 17:55:56.363166+00,2020-07-28 17:15:30.404379+00,2020
1864190,clock-floater,https://github.com/iamquang95/clock-floater,277,0,uncategorized,low,0,noncore,2025-10-02 10:21:07.537521+00,2025-10-02 10:21:07.537521+00,2025
924901,benjicrate,https://github.com/benjirewis/benjicrate,1964,1,uncategorized,low,0,noncore,2023-07-24 20:09:04.458259+00,2023-07-24 20:09:04.458259+00,2023
700932,reference-box,https://github.com/feenkcom/boxes-rs/tree/main/reference-box,3345,0,uncategorized,low,0,noncore,2022-10-29 09:36:14.622572+00,2023-11-14 08:34:15.11072+00,2023
1872204,javadscrate,,266,0,uncategorized,low,0,noncore,2025-10-07 18:42:21.498577+00,2025-10-07 18:42:21.498577+00,2025
1652837,llmctx,https://github.com/joshvoigts/llmctx,3404,0,uncategorized,low,0,noncore,2025-04-29 00:33:55.049868+00,2025-10-23 23:48:27.554044+00,2025
629842,aether-sdk,https://github.com/scattered-systems/aether,3158,0,uncategorized,low,0,noncore,2022-07-21 20:26:16.979736+00,2022-07-23 17:55:23.512709+00,2022
411102,gid,https://github.com/weaming/gid,3037,0,uncategorized,low,0,noncore,2021-06-17 01:48:08.873818+00,2021-06-17 01:54:10.998601+00,2021
1449595,griffin-wallet,https://github.com/txpipe/griffin,1900,0,uncategorized,low,0,noncore,2024-11-15 20:50:26.257023+00,2025-07-19 00:22:17.521145+00,2025
856418,zigbee2mqtt_types_vendor_sinop_,https://gitlab.com/seam345/zigbee2mqtt-types,3341,2,uncategorized,low,0,noncore,2023-05-04 08:32:25.949259+00,2023-05-18 14:32:13.360165+00,2023
735551,pocket-relay-http-server,https://github.com/PocketRelay/ServerRust,1816,3,uncategorized,low,0,noncore,2022-12-13 05:56:19.160764+00,2022-12-13 05:56:19.160764+00,2022
310753,eye_minigrep,,1796,0,uncategorized,low,0,noncore,2020-11-10 10:41:45.63772+00,2020-11-10 10:41:45.63772+00,2020
371461,lsm,https://github.com/kaimast/lsm-rs,4092,0,uncategorized,low,0,noncore,2021-03-20 19:24:10.693434+00,2024-07-25 03:38:14.999242+00,2024
1323650,ipv6,,3242,0,uncategorized,low,0,noncore,2024-08-02 20:00:10.642579+00,2024-08-02 20:13:45.632308+00,2024
1697486,brine-kiwi-schema,https://github.com/zfedoran/brine-kiwi,753,2,uncategorized,low,0,noncore,2025-06-01 20:48:42.230979+00,2025-06-01 20:48:42.230979+00,2025
1504145,txboost-rs,,871,0,uncategorized,low,0,noncore,2025-01-04 18:41:26.165239+00,2025-01-04 18:41:26.165239+00,2025
1547119,annasul_window,,873,1,uncategorized,low,0,noncore,2025-02-07 16:01:47.456165+00,2025-02-07 16:01:47.456165+00,2025
4807,transport,https://github.com/maidsafe/transport,2728,0,uncategorized,low,0,noncore,2016-04-21 08:05:04.277418+00,2016-04-21 08:05:04.277418+00,2016
584490,abide,,1910,0,uncategorized,low,0,noncore,2022-05-11 07:03:15.600803+00,2022-05-11 07:03:15.600803+00,2022
1209192,filesystem-trustfall-adapter,https://github.com/ZimboPro/trustfall-adapters.git,2131,0,uncategorized,low,0,noncore,2024-04-15 12:50:39.787616+00,2025-02-08 13:56:28.807956+00,2025
321011,clepsydra,http://github.com/graydon/clepsydra,3384,1,uncategorized,low,0,noncore,2020-12-09 05:32:11.997849+00,2020-12-30 06:39:55.92907+00,2020
1226406,brooksmtownsend-smartrelease-demo-myliba,,4036,3,uncategorized,low,0,noncore,2024-05-01 14:05:08.074917+00,2024-05-01 16:02:34.160569+00,2024
352143,cadapta,,1782,0,uncategorized,low,0,noncore,2021-02-07 23:47:53.525247+00,2021-02-07 23:47:53.525247+00,2021
51687,dotfilesctl,https://github.com/larsrh/dotfilesctl,1965,0,uncategorized,low,0,noncore,2018-02-18 08:31:32.252438+00,2018-02-18 08:31:32.252438+00,2018
1339917,git_test_a_b_c_d_e,,2328,0,uncategorized,low,0,noncore,2024-08-16 04:33:32.434786+00,2024-08-16 04:36:10.232208+00,2024
1167149,hooked,,1488,0,uncategorized,low,0,noncore,2024-03-08 17:58:03.003302+00,2024-03-08 17:58:03.003302+00,2024
648994,webhook-gateway,https://github.com/Celthi/github-webhook-gateway.git,2742,0,uncategorized,low,0,noncore,2022-08-20 01:37:56.466017+00,2023-02-26 04:10:02.572206+00,2023
6174,vnc-proxy,https://github.com/whitequark/rust-vnc,2402,0,uncategorized,low,0,noncore,2016-08-29 15:31:55.73336+00,2016-08-29 15:31:55.73336+00,2016
787063,benu,,2851,0,uncategorized,low,0,noncore,2023-02-16 21:07:06.71781+00,2023-11-15 13:53:13.650416+00,2023
